timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1631881920082,-1.0273438,0.026367188,-0.072265625,-3.15625,-2.96875,2.9375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881920112,-1.0390625,0.028320312,-0.07324219,2.59375,-2.28125,0.3125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881920172,-1.0244141,0.06347656,-0.052734375,5.59375,-0.625,-2.375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881920202,-1.0039062,0.083984375,-0.059570312,4.125,-0.09375,-2.4375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881920232,-1.0058594,0.08886719,-0.057617188,-2.40625,-1.125,-0.59375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881920293,-1.0302734,0.083984375,-0.06347656,-6.5,-2.59375,1.03125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881920322,-1.0292969,0.09082031,-0.06542969,-6.25,-3.4375,0.375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881920382,-1.0126953,0.115234375,-0.0546875,-6.75,-2.53125,-3.15625,-78.4375,-57.875,-149.75,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881920413,-0.9941405999999999,0.1015625,-0.05859375,-8.28125,-2.03125,-5.0625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881920442,-1.0009766,0.09667969,-0.049804688,-9.125,-1.84375,-6.46875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881920473,-0.99902344,0.12597656,-0.057617188,-9.78125,-1.5625,-8.0,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881920533,-0.9736328000000002,0.11425781,-0.068359375,-14.4375,1.1875,-9.40625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881920562,-0.92285156,0.07519531,-0.09863281,-23.28125,3.625,-9.28125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881920593,-0.90234375,-0.016601562,-0.10058594,-30.65625,7.96875,-2.375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881920653,-1.0341797,-0.11816406,-0.123046875,-17.0,18.28125,6.59375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881920682,-1.1640625,-0.009765625,-0.09277344,-3.25,17.5625,0.5,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881920745,-1.1152343999999998,0.09375,0.030273438,-34.4375,3.21875,-10.84375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881920773,-1.0302734,0.087890625,-0.044921875,-68.6875,-0.15625,-15.8125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881920802,-0.9511719000000001,-0.041015625,-0.0859375,-71.875,-2.96875,-12.25,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881920833,-0.94433594,-0.11230469,-0.06738281,-71.375,5.09375,-5.5,-77.375,-55.3125,-151.375,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881920893,-0.9970703000000002,-0.123046875,-0.032226562,-60.625,13.03125,-1.9375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881920923,-0.9902344000000001,-0.080078125,-0.028320312,-51.65625,17.125,0.0,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881920953,-1.0097656,-0.022460938,-0.057617188,-51.53125,20.46875,0.875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921013,-1.0292969,-0.00390625,-0.09765625,-59.84375,19.875,1.96875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921043,-1.0585938,-0.029296875,-0.078125,-71.3125,17.3125,2.8125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921073,-1.0302734,-0.0703125,-0.08203125,-77.90625,11.15625,0.90625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921133,-0.99316406,-0.16601562,-0.064453125,-82.375,4.25,-1.46875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921163,-0.9873046999999998,-0.18066406,-0.06640625,-74.0,1.875,-4.21875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921195,-0.9638671999999998,-0.18261719,-0.013671875,-67.46875,-0.75,-7.0625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921254,-1.0097656,-0.17285156,0.056640625,-56.125,-1.5,-9.03125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921283,-1.1875,-0.18261719,0.08105469,-49.09375,-3.75,-9.75,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921313,-1.4492188,-0.24316406,-0.06347656,-35.5625,-24.5,-20.625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921373,-1.2871093999999998,0.12402344,-0.080078125,-20.40625,-42.75,-35.9375,-75.3125,-43.1875,-152.875,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921403,-0.98535156,0.34472656,-0.048828125,-5.71875,-69.96875,-41.6875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921463,-0.94628906,0.50878906,0.04296875,-59.53125,-111.59375,-40.09375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921523,-1.1386718999999998,0.41699220000000004,0.119140625,-129.4375,-81.3125,-8.34375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921553,-1.0234375,-0.07910156,0.032226562,-78.15625,-91.53125,16.25,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921584,-0.99316406,-0.28125,0.08300781,-13.34375,-129.375,-13.65625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921615,-0.90234375,-0.13867188,0.24609375,11.5625,-129.1875,-22.5625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921643,-0.69921875,-0.11425781,0.41015625,-5.09375,-138.53125,-31.25,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921673,-0.56152344,-0.1171875,0.35253906,43.125,-5.21875,17.8125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921794,-0.55859375,-0.07421875,0.38964844,27.1875,38.1875,26.0625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921824,-0.52441406,-0.09765625,0.45410156,5.40625,73.03125,17.28125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921853,-1.1015625,-0.10644531,0.7128906,-5.53125,40.125,8.5,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921883,-1.6982422,0.27929688,0.7167969,-53.1875,36.46875,1.59375,-80.6875,-40.3125,-141.8125,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921913,-0.78515625,0.051757812,0.41699220000000004,38.1875,-87.0625,-33.5625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881921973,-0.45117188,-0.14550781,0.82714844,35.0625,-23.53125,-18.71875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922003,-1.5292968999999998,-0.12597656,0.31054688,-1.625,47.21875,24.46875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922033,-1.0322266,0.28222656,-0.3203125,-92.875,70.28125,-2.0,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922063,-0.7529296999999999,0.06347656,0.009765625,20.71875,39.71875,-1.59375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922122,-1.0605468999999998,-0.45996094,-0.08300781,-3.75,70.78125,10.6875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922183,-0.9921875,0.36914062,-0.0107421875,-54.71875,99.9375,39.75,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922214,-0.9785155999999999,0.4091797,0.19335938,-73.46875,48.25,37.0,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922243,-0.81152344,-0.2763672,-0.016601562,-52.8125,26.53125,22.28125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922273,-0.83691406,0.00390625,-0.05078125,-43.125,43.0625,21.71875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922303,-1.0351562,-0.091796875,-0.029296875,-35.1875,53.25,29.4375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922333,-0.96875,-0.15625,0.15625,-27.6875,57.15625,31.75,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922363,-0.96875,-0.14941406,0.115234375,-7.59375,52.78125,29.78125,-80.6875,-31.3125,-148.6875,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922393,-0.98046875,-0.08105469,-0.0390625,-9.125,43.1875,17.21875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922483,-1.1894531000000002,0.048828125,0.0048828125,-3.09375,19.4375,15.8125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922513,-1.1767578,-0.055664062,0.046875,-21.03125,-23.09375,3.71875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922544,-1.3544922,-0.25683594,0.111328125,-42.5625,-23.21875,-10.0625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922574,-1.3632812,-0.3671875,-0.049804688,-14.6875,-26.28125,-25.15625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922603,-1.1933593999999998,-0.080078125,-0.115234375,40.1875,-43.4375,-41.25,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922662,-0.94628906,0.3857422,-0.12988281,86.46875,-70.78125,-38.25,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922693,-1.1269531000000002,0.7314453000000001,-0.0029296875,2.46875,-95.375,-21.125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922722,-1.1367188,0.33203125,-0.009765625,-68.21875,-89.5,-13.96875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922753,-1.1474608999999998,-0.26464844,0.1015625,-31.84375,-76.375,-30.15625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922813,-0.9892578000000002,-0.45898438,0.16992188,20.1875,-117.9375,-69.5,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922844,-0.6972656,-0.12207031,0.026367188,102.15625,-52.9375,-31.5,-88.1875,-39.125,-129.1875,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922873,-0.6191406,0.19238281,0.12402344,100.125,-67.96875,-22.625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922933,-0.5253906,0.10058594,0.44628906,58.125,-24.625,-21.0625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881922993,-0.5214844,-0.12890625,0.40234375,10.71875,71.1875,9.59375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923024,-0.84277344,-0.21582031,0.3779297,10.46875,61.4375,25.34375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923054,-1.4667968999999998,-0.1015625,0.53222656,41.90625,40.0625,-5.5,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923083,-1.2626953,0.25585938,0.578125,27.8125,-31.21875,-27.34375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923113,-0.66503906,-0.034179688,0.5058594,57.09375,-66.625,-35.75,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923203,-0.71875,-0.12792969,0.5859375,45.1875,-7.90625,-7.875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923234,-1.6816406000000004,-0.055664062,0.3515625,6.625,86.59375,6.84375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923265,-1.4160156000000002,0.08203125,-0.36035156,-9.1875,38.1875,-1.46875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923293,-0.28125,-0.12988281,0.025390625,19.5,3.40625,-31.6875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923323,-0.85546875,-0.48828125,-0.265625,33.34375,65.28125,13.4375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923353,-1.3300781000000002,0.07421875,-0.13574219,50.5,65.84375,4.59375,-81.875,-42.25,-128.4375,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923454,-1.0136719,0.40234375,0.3466797,25.4375,27.3125,-0.53125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923475,-0.82910156,-0.10449219,0.051757812,-4.3125,45.25,-1.75,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923503,-0.8046875,0.099609375,-0.095703125,22.5625,41.59375,18.5625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923540,-1.0380859,-0.055664062,0.022460938,-12.53125,55.875,31.875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923569,-0.9951171999999998,-0.1640625,0.083984375,-13.59375,59.25,27.40625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923595,-0.9746094000000001,-0.30273438,0.036132812,3.09375,59.96875,16.1875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923653,-0.98339844,-0.051757812,-0.0068359375,-2.53125,56.4375,10.8125,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923714,-1.1259766000000002,0.056640625,-0.0126953125,-0.34375,17.375,12.46875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923745,-1.3076172,-0.021484375,0.111328125,-14.875,-17.53125,4.65625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923773,-1.2216797,-0.41503906,0.20605469,-47.34375,-26.875,-3.15625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923803,-1.3300781000000002,-0.41308594,0.07519531,-0.625,-31.28125,-23.4375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923833,-1.0605468999999998,-0.3642578,-0.17871094,55.6875,-52.59375,-42.09375,-75.75,-38.1875,-132.5,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923894,-0.9169921999999998,0.39746094,-0.10546875,77.0625,-99.75,-40.40625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923923,-1.4023438,0.7089844,0.034179688,-36.15625,-70.65625,-19.65625,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881923953,-1.2734375,0.3095703,0.11816406,-72.0,-116.25,-8.0,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881924013,-1.1328125,-0.48046875,0.20898438,21.15625,-129.84375,-38.6875,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
1631881924043,-0.5810546999999999,-0.50390625,0.2939453,96.21875,-101.78125,-60.59375,0.0,0.0,0.0,Thingy,Walking at normal speed,1,s1234567,,Thingy_s1234567_Walking at normal speed_17-09-2021_13-32-12
